avg_rev_last_1000,time_to_converge,avg_regret_of_seller,alpha,gamma,episodes,auction_type,init,exploration,asynchronous,n_bidders,median_opp_past_bid_index,winner_bid_index_state
1.0,24741,0.03182015704425333,0.08956687289412502,0.9363714014256108,98953,second,random,egreedy,0,4,True,False
0.8831000000000001,1000,0.1113139943498932,0.040269554412726775,0.05329082747427694,43539,first,zeros,boltzmann,0,6,True,False
0.6754000000000001,33238,0.32906192273712953,0.016265770327443772,0.048638931838069485,99608,first,zeros,boltzmann,1,2,False,False
1.0,20215,0.03198061412885045,0.09768116324174347,0.0641813731966883,82328,second,zeros,egreedy,0,4,True,False
0.9102,1000,0.09801062378570542,0.05481615850127811,0.5863709441031688,96764,second,zeros,boltzmann,0,6,True,False
0.9000000000000002,1000,0.08757517182130584,0.06550035236246778,0.8890925017252653,37248,first,zeros,egreedy,0,6,False,True
0.6703000000000001,1000,0.32883954013953026,0.09677364207369091,0.8283785408684576,20354,first,zeros,boltzmann,1,2,True,True
0.9000000000000002,53210,0.26945037443665076,0.09257280887073097,0.8674975997208407,59022,first,random,egreedy,0,2,False,False
0.7278,1000,0.2781819186866034,0.045356354572396326,0.8405728929394213,36181,second,random,boltzmann,0,2,False,False
0.8906000000000002,1000,0.10991769803263052,0.07101884202810932,0.4685274880750166,48237,first,zeros,boltzmann,1,6,False,False
0.9000000000000002,8937,0.11219927300233226,0.0568989695130779,0.29758036787120584,47593,first,zeros,egreedy,0,4,False,False
0.9000000000000002,6634,0.11121666057727438,0.0576735593446536,0.7999395418271819,38318,first,random,egreedy,0,4,False,False
0.9000000000000002,1000,0.08722937390286717,0.0614712564955051,0.43878873617443104,13672,first,zeros,egreedy,0,6,True,False
0.8983000000000002,1000,0.09838287530379508,0.022595368648583178,0.7525315956425205,53490,second,zeros,boltzmann,1,6,True,False
0.8521000000000002,1000,0.15297266297075127,0.025518987221070308,0.4845705418949106,26155,second,zeros,boltzmann,1,4,True,False
1.0,18313,0.0358987924810158,0.083672267788033,0.8336042593695538,64264,second,random,egreedy,1,4,False,True
0.7231000000000002,2348,0.28032683846637335,0.0200943102376392,0.7180431026456727,89096,second,zeros,boltzmann,1,2,True,False
0.9000000000000002,1000,0.08845611525493,0.09450206893032534,0.17788320921845444,48935,first,zeros,egreedy,0,6,True,False
0.8789000000000001,1000,0.11060813119234708,0.09112254043135551,0.46877273997345875,52686,first,zeros,boltzmann,0,6,True,True
0.8494,1000,0.1495023075371638,0.05460502514353651,0.3912616410573909,84289,second,random,boltzmann,0,4,False,True
0.9931,45925,0.09550935833418255,0.08249800455129447,0.778240896566087,88317,second,random,egreedy,0,2,False,False
0.8491000000000002,1000,0.15050126084015006,0.09071237133967511,0.6765155080344385,97554,second,zeros,boltzmann,1,4,False,True
0.9000000000000002,20212,0.12008532397841629,0.06642283457290367,0.6817414857171393,67273,first,random,egreedy,1,4,True,True
0.6625,1000,0.3284596198503483,0.07160984162040791,0.1862742856662271,58135,first,zeros,boltzmann,1,2,False,False
1.0,11945,0.09764520443255635,0.07569975425744511,0.4469599374632843,20936,second,random,egreedy,0,2,True,True
0.9047000000000002,1000,0.09847267164793785,0.03359866741162087,0.9478228647315133,84985,second,random,boltzmann,0,6,False,False
1.0,4453,0.015126466672858423,0.05338443135796425,0.6048252159191451,32301,second,zeros,egreedy,1,6,True,False
