mean_platform_revenue,mean_liquid_welfare,mean_effective_poa,mean_budget_utilization,mean_bid_to_value,mean_allocative_efficiency,mean_dual_cv,mean_no_sale_rate,mean_winner_entropy,warm_start_benefit,inter_episode_volatility,bid_suppression_ratio,cross_episode_drift,auction_type,auction_type_coded,objective,objective_coded,n_bidders,n_bidders_coded,cell_id,replicate,seed,auction_type_code,objective_code
4393.3331881315735,4581.790070169136,0.9694407706410905,0.6092095818913987,0.9730081952202043,0.890911111111111,0.19871054425466883,0.0,1.1308908248135454,186.099995947332,0.00775947039240584,1.2973442601206264,-5.4291434490467794e-05,first,1,utility_max,1,4,1,7,14,427014,1,1
2698.175790855253,2837.6910354938877,0.9642996168084033,0.622668069082714,0.9689924504618386,0.8732666666666667,0.1194461935469712,0.0,1.278263272634095,115.33880542835641,0.008622501225470893,1.2919899337768528,-5.844441401907992e-05,first,1,utility_max,1,4,1,7,15,427015,1,1
4785.319931918265,4898.93952767691,0.9825121971564599,0.6129817280920554,0.9773525056359391,0.9298777777777778,0.24503592019906154,0.0,1.1039338116557846,192.3746836086675,0.005946698724615955,1.3031366740075006,-1.7611231935598668e-05,first,1,utility_max,1,4,1,7,16,427016,1,1
4321.400929629163,4516.497957598782,0.9677445016985852,0.6193058531711175,0.9726188269576113,0.8864555555555557,0.18118819969093433,0.0,1.2220310146837838,92.36304693740203,0.007387198835498186,1.2968251024372384,-1.6453335720905418e-05,first,1,utility_max,1,4,1,7,17,427017,1,1
4187.34299851772,4264.640220349111,0.9863984099581964,0.6206643808920678,0.9821811028522813,0.9378444444444445,0.23533217038871349,0.0,1.1303805067216106,249.84965883449695,0.008355717962276885,1.3095748036284318,-2.5920528177408998e-05,first,1,utility_max,1,4,1,7,18,427018,1,1
5023.95561185272,5118.4646362273625,0.9862982931568612,0.6353973757425717,0.9847199067102923,0.942211111111111,0.21591302444968777,0.0,1.2425225618053448,70.43577040245145,0.007961005388907106,1.3129598754386618,-8.957317561934256e-07,first,1,utility_max,1,4,1,7,19,427019,1,1
4809.283945175138,5055.378601692638,0.9645925690263525,0.6070325987857201,0.9706802012160589,0.8805000000000001,0.20112359388548634,0.0,1.1417779743857441,173.99518300593354,0.007340159526463469,1.2942402681155132,-4.214256406846767e-05,first,1,utility_max,1,4,1,7,20,427020,1,1
4013.6246500781667,4232.5626309996,0.9620546314458223,0.5996429813926827,0.969040493048036,0.8736444444444444,0.1835765479557923,0.0,1.0994380738095655,149.74629353029377,0.006737079579724784,1.2920539905584407,-4.1001792313257215e-05,first,1,utility_max,1,4,1,7,21,427021,1,1
4179.9756035648525,4636.055537765411,0.9294144385560196,0.5775351300105449,0.9533068940657413,0.8006333333333335,0.1477481950278012,0.0,1.1040255800034413,109.59863246537907,0.008607203524453894,1.271075858584845,-9.806835699925738e-06,first,1,utility_max,1,4,1,7,22,427022,1,1
3201.4601405506514,3202.3446609618118,0.9997279176994099,0.6553973501564386,0.9977553300485419,0.9950222222222223,0.120876027618048,0.0,1.3094917333370306,107.17630523001435,0.006877166793742645,1.3303404398873437,2.766343485072121e-05,first,1,utility_max,1,4,1,7,23,427023,1,1
3109.6456347565536,3358.5589794581906,0.9460136628667433,0.6031836134297326,0.9618589965164108,0.8337888888888887,0.10371958718628616,0.0,1.217395014488213,106.05031844361383,0.008650848009127738,1.2824786618508839,7.740951377486098e-07,first,1,utility_max,1,4,1,7,24,427024,1,1
