mean_platform_revenue,mean_liquid_welfare,mean_effective_poa,mean_budget_utilization,mean_bid_to_value,mean_allocative_efficiency,mean_dual_cv,mean_no_sale_rate,mean_winner_entropy,mean_lp_offline_welfare,mean_effective_poa_lp,mean_rev_all,warm_start_benefit,inter_episode_volatility,bid_suppression_ratio,cross_episode_drift,auction_type,auction_type_coded,objective,objective_coded,n_bidders,n_bidders_coded,budget_multiplier,budget_multiplier_coded,reserve_price,reserve_price_coded,sigma,sigma_coded,cell_id,replicate,seed,auction_type_code,objective_code
7662.464522580993,4035.925449077568,1.0898479377638046,0.9998401974425648,2.2723332006788444,0.5910000000000001,0.1892714320840785,0.0,0.6815638826187566,4398.533822634672,1.0898479377638048,7661.6397357041105,41.66483160588632,0.0003085172638792,2.272333200451611,0.0002614110695248,second,-1,value_max,-1,2,-1,1.0,1,0.0,-1,0.1,-1,4,4,424004,0,0
4497.019822596832,2406.8101992006577,1.0966364380098852,0.9998801595143456,2.23642766943017,0.5951555555555554,0.1315674008436329,0.0,0.6771726333010264,2639.6105326140373,1.096729997088901,4496.267749817359,45.56837399647611,0.0002388631136043,2.236427669206527,2.262833812430713e-05,second,-1,value_max,-1,2,-1,1.0,1,0.0,-1,0.1,-1,4,5,424005,0,0
6553.389982757388,3764.589364549976,1.1646913930650673,0.9999099225670296,2.476726237680751,0.6747111111111112,0.1686954400506911,0.0,0.630752191282019,4386.046085544616,1.1650890690549625,6552.306454306596,40.23727448351292,0.0001645882820597,2.4767262374330783,7.176036550458138e-05,second,-1,value_max,-1,2,-1,1.0,1,0.0,-1,0.1,-1,4,6,424006,0,0
6004.4393338625205,3200.135339030006,1.1007174312785872,0.999888950072964,2.257370835720097,0.5958777777777777,0.1442783681835356,0.0,0.6771483965676008,3522.6468702106827,1.100782234602904,6003.709821416771,45.61119175638123,0.0002412312968052,2.25737083549436,1.5462469404998896e-06,second,-1,value_max,-1,2,-1,1.0,1,0.0,-1,0.1,-1,4,7,424007,0,0
8061.045331921091,4845.515104328373,1.142550389977049,0.9564936307803604,58.10130125112173,0.6999888888888889,0.2514873525395908,0.0,0.6060056797407161,5451.962430323063,1.1425503899770488,8090.428250200264,47.84977660790719,0.0735957862886429,58.1013012453116,2.465830984631269,second,-1,value_max,-1,2,-1,1.0,1,0.0,-1,0.5,1,5,0,425000,0,0
4503.700017439911,2804.189378679391,1.0248284737087487,0.9996878541454036,2.8845284203616397,0.8535666666666667,0.2616429920622366,0.0,0.6928892399339616,2873.7787897664366,1.0248284737087487,4502.945460730112,45.1157884428203,0.0008849862790325,2.884528420073187,0.0004122478530845,second,-1,value_max,-1,2,-1,1.0,1,0.0,-1,0.5,1,5,1,425001,0,0
6917.648926821513,4552.468469205652,1.0442985735541734,0.9997724357600551,3.258880678303465,0.8179333333333332,0.3087812905484798,0.0,0.6287943004217288,4754.002071691548,1.0442985735541737,6916.694076566804,62.69765025921515,0.0006142021869617,3.2588806779775767,0.0010881079797631,second,-1,value_max,-1,2,-1,1.0,1,0.0,-1,0.5,1,5,2,425002,0,0
6781.272802340262,4192.595144437538,1.0335176657027731,0.9997830453692867,3.004437832354036,0.8261555555555554,0.2953692746412658,0.0,0.6920188640438042,4333.042244756203,1.0335176657027731,6780.332780108512,50.44115875421903,0.0005374112722269,3.0044378320535925,0.0026381207595287,second,-1,value_max,-1,2,-1,1.0,1,0.0,-1,0.5,1,5,3,425003,0,0
5659.256850581103,3575.29494050412,1.0342417401616122,0.999666031970619,3.151203577098493,0.8324444444444443,0.3121508420937003,0.0,0.6713252546816882,3697.5235728095104,1.0342417401616122,5658.480626938079,52.13121479074471,0.0007635230701439,3.151203576783373,0.005648631138569,second,-1,value_max,-1,2,-1,1.0,1,0.0,-1,0.5,1,5,4,425004,0,0
4532.833990866503,2822.3051656420735,1.027790869763939,0.9996731905258004,3.08868317636225,0.8485777777777778,0.3248005105821653,0.0,0.690615280824793,2900.678852534775,1.027790869763939,4531.604461135936,36.41552087124546,0.0009037930405862,3.088683176053382,0.0102624638852029,second,-1,value_max,-1,2,-1,1.0,1,0.0,-1,0.5,1,5,5,425005,0,0
